date,day_of_week,carrier,fl_num,dest,sch_dep,sch_arr,arr_delay
2019-01-29,2,MQ,3582,DFW,6.716666666666667,9.483333333333333,-18.0
2019-01-08,2,MQ,3597,ORD,11.5,12.566666666666666,-15.0
2019-01-15,2,MQ,3597,ORD,11.5,12.566666666666666,39.0
2019-01-22,2,MQ,3597,ORD,11.5,12.566666666666666,153.0
2019-01-29,2,MQ,3597,ORD,11.5,12.566666666666666,10.0
2019-01-01,2,MQ,4196,ORD,20.2,21.233333333333334,-20.0
2019-01-08,2,OO,3592,MSP,12.066666666666666,13.366666666666667,-28.0
2019-01-08,2,OO,3594,MSP,9.833333333333334,11.2,-29.0
2019-01-08,2,OO,3627,SLC,19.133333333333333,21.483333333333334,-14.0
2019-01-08,2,OO,3631,MSP,15.433333333333334,16.783333333333335,-21.0
2019-01-08,2,OO,3833,DTW,14.5,16.85,-9.0
2019-01-08,2,OO,3884,DTW,18.666666666666668,21.0,-18.0
2019-01-15,2,OO,3592,MSP,12.066666666666666,13.366666666666667,-23.0
2019-01-15,2,OO,3594,MSP,9.833333333333334,11.2,-20.0
2019-01-15,2,OO,3627,SLC,19.133333333333333,21.483333333333334,7.0
2019-01-15,2,OO,3631,MSP,15.433333333333334,16.783333333333335,34.0
2019-01-15,2,OO,3833,DTW,14.5,16.85,437.0
2019-01-15,2,OO,3884,DTW,18.666666666666668,21.0,47.0
2019-01-15,2,OO,5780,SFO,15.5,18.466666666666665,21.0
2019-01-08,2,OO,5780,SFO,15.5,18.466666666666665,352.0
2019-01-29,2,DL,1328,ATL,11.2,14.233333333333333,-13.0
2019-01-29,2,DL,1349,ATL,6.0,9.4,-19.0
2019-01-29,2,DL,1350,ATL,17.083333333333332,20.333333333333332,-31.0
2019-01-15,2,DL,2051,MSP,17.416666666666668,18.816666666666666,10.0
2019-01-15,2,DL,2089,MSP,6.5,7.766666666666667,-17.0
2019-01-15,2,DL,2091,DTW,6.5,8.866666666666667,-21.0
2019-01-08,2,DL,1328,ATL,11.2,14.233333333333333,-13.0
2019-01-08,2,DL,1349,ATL,6.0,9.4,-20.0
2019-01-08,2,DL,1350,ATL,17.083333333333332,20.333333333333332,-30.0
2019-01-08,2,DL,2051,MSP,17.416666666666668,18.816666666666666,21.0
2019-01-08,2,DL,2089,MSP,6.5,7.766666666666667,-14.0
2019-01-08,2,DL,2091,DTW,6.5,8.866666666666667,-24.0
2019-01-08,2,YV,5969,PHX,7.183333333333334,10.166666666666666,2.0
2019-01-15,2,YV,5969,PHX,7.183333333333334,10.166666666666666,-4.0
2019-01-22,2,YV,5969,PHX,7.183333333333334,10.166666666666666,3.0
2019-01-29,2,YV,5969,PHX,7.183333333333334,10.166666666666666,4.0
2019-01-08,2,YV,5973,DFW,17.066666666666666,19.733333333333334,-17.0
2019-01-15,2,YV,5973,DFW,17.066666666666666,19.733333333333334,-1.0
2019-01-22,2,YV,5973,DFW,17.066666666666666,19.733333333333334,84.0
2019-01-29,2,YV,5973,DFW,17.066666666666666,19.733333333333334,25.0
2019-01-01,2,F9,1760,MCO,9.933333333333334,13.833333333333334,20.0
2019-01-08,2,F9,2055,LAS,13.65,15.466666666666667,-21.0
2019-01-08,2,F9,1130,MCO,9.933333333333334,13.833333333333334,-22.0
2019-01-08,2,F9,161,DEN,19.6,21.216666666666665,-19.0
2019-01-15,2,F9,161,DEN,19.6,21.216666666666665,10.0
2019-01-15,2,F9,1130,MCO,9.933333333333334,13.833333333333334,-17.0
2019-01-15,2,F9,2055,LAS,13.65,15.466666666666667,123.0
2019-01-22,2,F9,2055,LAS,13.65,15.466666666666667,6.0
2019-01-22,2,F9,161,DEN,19.6,21.216666666666665,29.0
2019-01-22,2,F9,1130,MCO,9.933333333333334,13.833333333333334,58.0
2019-01-29,2,F9,161,DEN,19.6,21.216666666666665,103.0
2019-01-29,2,F9,2055,LAS,13.65,15.466666666666667,-7.0
2019-01-29,2,F9,1130,MCO,9.933333333333334,13.833333333333334,-20.0
2019-01-22,2,YX,5964,DCA,17.25,20.183333333333334,5.0
2019-01-29,2,YX,5964,DCA,17.25,20.183333333333334,51.0
2019-01-01,2,YX,3591,ORD,6.666666666666667,7.833333333333333,-2.0
2019-01-22,2,UA,1531,ORD,17.433333333333334,18.55,65.0
2019-01-22,2,UA,465,DEN,16.616666666666667,18.233333333333334,62.0
2019-01-22,2,UA,264,DEN,8.85,10.5,58.0
2019-01-29,2,UA,2211,ORD,5.933333333333334,7.083333333333333,-1.0
2019-01-29,2,UA,1531,ORD,17.433333333333334,18.55,-4.0
2019-01-29,2,UA,465,DEN,16.616666666666667,18.233333333333334,-12.0
2019-01-29,2,UA,264,DEN,8.85,10.5,-10.0
2019-01-08,2,UA,2211,ORD,5.933333333333334,7.083333333333333,-28.0
2019-01-15,2,UA,2211,ORD,5.933333333333334,7.083333333333333,-26.0
2019-01-15,2,UA,1531,ORD,17.433333333333334,18.55,7.0
2019-01-15,2,UA,465,DEN,16.616666666666667,18.233333333333334,-2.0
2019-01-15,2,UA,264,DEN,8.85,10.5,-31.0
2019-01-29,2,DL,2051,MSP,17.416666666666668,18.816666666666666,-14.0
2019-01-29,2,DL,2089,MSP,6.5,7.766666666666667,-16.0
2019-01-29,2,DL,2091,DTW,6.5,8.866666666666667,-16.0
2019-01-01,2,DL,1528,MSP,6.333333333333333,7.633333333333333,-18.0
2019-01-15,2,DL,1328,ATL,11.2,14.233333333333333,41.0
2019-01-15,2,DL,1349,ATL,6.0,9.4,-16.0
2019-01-15,2,DL,1350,ATL,17.083333333333332,20.333333333333332,24.0
2019-01-22,2,DL,1328,ATL,11.2,14.233333333333333,10.0
2019-01-22,2,DL,1349,ATL,6.0,9.4,-26.0
2019-01-22,2,DL,1350,ATL,17.083333333333332,20.333333333333332,13.0
2019-01-22,2,DL,2051,MSP,17.416666666666668,18.816666666666666,61.0
2019-01-22,2,DL,2089,MSP,6.5,7.766666666666667,-16.0
2019-01-22,2,DL,2091,DTW,6.5,8.866666666666667,-11.0
2019-01-01,2,EV,4272,EWR,6.0,9.4,-17.0
2019-01-08,2,YX,5964,DCA,17.25,20.183333333333334,-12.0
2019-01-15,2,YX,5964,DCA,17.25,20.183333333333334,1.0
2019-01-01,2,UA,264,DEN,8.95,10.516666666666667,6.0
2019-01-02,3,9E,3327,MSP,15.4,16.783333333333335,-20.0
2019-01-09,3,9E,3424,DTW,9.05,11.5,-25.0
2019-01-16,3,9E,3424,DTW,9.05,11.5,-26.0
2019-01-23,3,9E,3424,DTW,9.05,11.5,148.0
2019-01-30,3,9E,3424,DTW,9.05,11.5,-30.0
2019-01-09,3,9E,3491,LGA,6.083333333333333,9.533333333333333,1.0
2019-01-16,3,9E,3491,LGA,6.083333333333333,9.533333333333333,-21.0
2019-01-23,3,9E,3491,LGA,6.083333333333333,9.533333333333333,17.0
2019-01-30,3,9E,3491,LGA,6.083333333333333,9.533333333333333,0.0
2019-01-09,3,9E,3494,LGA,12.216666666666667,15.483333333333333,-19.0
2019-01-16,3,9E,3494,LGA,12.216666666666667,15.483333333333333,-28.0
2019-01-23,3,9E,3494,LGA,12.216666666666667,15.483333333333333,48.0
2019-01-30,3,9E,3494,LGA,12.216666666666667,15.483333333333333,-15.0
2019-01-02,3,OH,5478,PHL,6.333333333333333,9.666666666666666,-34.0
2019-01-02,3,OH,5494,CLT,16.233333333333334,19.416666666666668,11.0
2019-01-02,3,OH,5593,PHL,13.533333333333333,16.733333333333334,25.0
2019-01-09,3,OH,5593,PHL,13.616666666666667,16.816666666666666,-36.0
2019-01-16,3,OH,5593,PHL,13.616666666666667,16.816666666666666,-22.0
2019-01-23,3,OH,5593,PHL,13.616666666666667,16.816666666666666,-8.0
2019-01-30,3,OH,5593,PHL,13.616666666666667,16.816666666666666,50.0
2019-01-02,3,OH,5624,CLT,7.133333333333334,10.566666666666666,-6.0
2019-01-09,3,OH,5624,CLT,7.016666666666667,10.566666666666666,-9.0
2019-01-16,3,OH,5624,CLT,7.016666666666667,10.566666666666666,-8.0
2019-01-23,3,OH,5624,CLT,7.016666666666667,10.566666666666666,50.0
2019-01-09,3,OH,5690,CLT,16.166666666666668,19.416666666666668,-4.0
2019-01-16,3,OH,5690,CLT,16.166666666666668,19.416666666666668,-23.0
2019-01-23,3,OH,5690,CLT,16.166666666666668,19.416666666666668,22.0
2019-01-30,3,OH,5690,CLT,16.166666666666668,19.416666666666668,11.0
2019-01-23,3,OO,3592,MSP,12.066666666666666,13.366666666666667,-1.0
2019-01-23,3,OO,3594,MSP,9.833333333333334,11.2,140.0
2019-01-23,3,OO,3627,SLC,19.133333333333333,21.483333333333334,-25.0
2019-01-23,3,OO,3631,MSP,15.433333333333334,16.783333333333335,3.0
2019-01-23,3,OO,3833,DTW,14.5,16.85,119.0
2019-01-23,3,OO,3884,DTW,18.666666666666668,21.0,40.0
2019-01-02,3,OO,3505,ATL,11.183333333333334,14.333333333333334,51.0
2019-01-02,3,OO,3508,ATL,5.75,9.083333333333334,-3.0
2019-01-02,3,OO,3556,ATL,17.133333333333333,20.4,-10.0
2019-01-02,3,OO,3575,LGA,18.05,21.283333333333335,-13.0
2019-01-02,3,OO,3624,LGA,7.0,10.333333333333334,-22.0
2019-01-02,3,OO,3682,MSP,9.166666666666666,10.583333333333334,136.0
2019-01-02,3,OO,3753,DTW,10.966666666666667,13.25,21.0
2019-01-02,3,OO,4585,SLC,18.75,21.2,-16.0
2019-01-02,3,OO,5780,SFO,15.333333333333334,18.3,-47.0
2019-01-02,3,9E,5274,MSP,12.166666666666666,13.4,6.0
2019-01-02,3,9E,5451,DTW,6.583333333333333,8.933333333333334,-11.0
2019-01-02,3,9E,5474,MSP,17.5,18.816666666666666,8.0
2019-01-02,3,MQ,3779,DFW,17.1,19.733333333333334,66.0
2019-01-02,3,MQ,3929,ORD,14.883333333333333,15.9,54.0
2019-01-09,3,MQ,3929,ORD,14.816666666666666,15.866666666666667,-35.0
2019-01-16,3,MQ,3929,ORD,14.816666666666666,15.866666666666667,-16.0
2019-01-23,3,MQ,3929,ORD,14.816666666666666,15.866666666666667,53.0
2019-01-02,3,MQ,4002,ORD,18.283333333333335,19.4,10.0
2019-01-23,3,UA,2211,ORD,5.933333333333334,7.083333333333333,94.0
2019-01-23,3,UA,1531,ORD,17.433333333333334,18.55,1.0
2019-01-23,3,UA,465,DEN,16.516666666666666,18.15,-2.0
2019-01-23,3,UA,264,DEN,8.85,10.5,17.0
2019-01-02,3,MQ,3460,DFW,13.133333333333333,15.8,28.0
2019-01-02,3,MQ,3479,ORD,5.133333333333334,6.316666666666666,-20.0
2019-01-09,3,MQ,3479,ORD,5.133333333333334,6.333333333333333,-20.0
2019-01-16,3,MQ,3479,ORD,5.133333333333334,6.333333333333333,-22.0
2019-01-30,3,MQ,3479,ORD,5.133333333333334,6.333333333333333,-8.0
2019-01-02,3,MQ,3582,DFW,6.65,9.483333333333333,52.0
2019-01-09,3,MQ,3582,DFW,6.716666666666667,9.483333333333333,-28.0
2019-01-16,3,MQ,3582,DFW,6.716666666666667,9.483333333333333,9.0
2019-01-23,3,MQ,3582,DFW,6.716666666666667,9.483333333333333,60.0
2019-01-30,3,MQ,3582,DFW,6.716666666666667,9.483333333333333,-6.0
2019-01-09,3,MQ,3597,ORD,11.5,12.566666666666666,-13.0
2019-01-16,3,MQ,3597,ORD,11.5,12.566666666666666,-16.0
2019-01-23,3,MQ,3597,ORD,11.5,12.566666666666666,168.0
2019-01-09,3,MQ,4032,ORD,13.1,14.15,0.0
2019-01-16,3,MQ,4032,ORD,13.1,14.15,-16.0
2019-01-23,3,MQ,4032,ORD,13.1,14.15,74.0
2019-01-02,3,MQ,4196,ORD,20.2,21.233333333333334,23.0
2019-01-30,3,OO,3592,MSP,12.066666666666666,13.366666666666667,35.0
2019-01-30,3,OO,3594,MSP,9.833333333333334,11.2,-19.0
2019-01-30,3,OO,3627,SLC,19.133333333333333,21.483333333333334,-12.0
2019-01-30,3,OO,3631,MSP,15.433333333333334,16.783333333333335,-8.0
2019-01-30,3,OO,3833,DTW,14.5,16.85,-16.0
2019-01-30,3,OO,3884,DTW,18.666666666666668,21.0,-3.0
2019-01-30,3,OO,5780,SFO,15.5,18.466666666666665,-45.0
2019-01-23,3,OO,5780,SFO,15.5,18.466666666666665,-26.0
2019-01-16,3,OO,3592,MSP,12.066666666666666,13.366666666666667,2.0
2019-01-16,3,OO,3594,MSP,9.833333333333334,11.2,-27.0
2019-01-16,3,OO,3627,SLC,19.133333333333333,21.483333333333334,-27.0
2019-01-16,3,OO,3631,MSP,15.433333333333334,16.783333333333335,-23.0
2019-01-16,3,OO,3833,DTW,14.5,16.85,-23.0
2019-01-16,3,OO,3884,DTW,18.666666666666668,21.0,-18.0
2019-01-16,3,OO,5780,SFO,15.5,18.466666666666665,16.0
2019-01-09,3,OO,3592,MSP,12.066666666666666,13.366666666666667,-19.0
2019-01-09,3,OO,3594,MSP,9.833333333333334,11.2,-11.0
2019-01-09,3,OO,3627,SLC,19.133333333333333,21.483333333333334,-4.0
2019-01-09,3,OO,3631,MSP,15.433333333333334,16.783333333333335,-24.0
2019-01-09,3,OO,3833,DTW,14.5,16.85,-7.0
2019-01-09,3,OO,3884,DTW,18.666666666666668,21.0,-17.0
2019-01-09,3,OO,5780,SFO,15.5,18.466666666666665,-9.0
2019-01-16,3,DL,1328,ATL,11.2,14.233333333333333,12.0
2019-01-16,3,DL,1349,ATL,6.0,9.4,-22.0
2019-01-16,3,DL,1350,ATL,17.083333333333332,20.333333333333332,-32.0
2019-01-16,3,DL,2051,MSP,17.416666666666668,18.816666666666666,-26.0
2019-01-16,3,DL,2089,MSP,6.5,7.766666666666667,-21.0
2019-01-16,3,DL,2091,DTW,6.5,8.866666666666667,-27.0
2019-01-09,3,DL,1328,ATL,11.2,14.233333333333333,-24.0
2019-01-09,3,DL,1349,ATL,6.0,9.4,-31.0
2019-01-09,3,DL,1350,ATL,17.083333333333332,20.333333333333332,-26.0
2019-01-09,3,DL,2051,MSP,17.416666666666668,18.816666666666666,-29.0
2019-01-09,3,DL,2089,MSP,6.5,7.766666666666667,-4.0
2019-01-09,3,DL,2091,DTW,6.5,8.866666666666667,-18.0
2019-01-09,3,YV,5818,DFW,13.216666666666667,15.816666666666666,129.0
2019-01-16,3,YV,5818,DFW,13.216666666666667,15.816666666666666,-14.0
2019-01-23,3,YV,5818,DFW,13.216666666666667,15.816666666666666,-3.0
2019-01-30,3,YV,5818,DFW,13.216666666666667,15.816666666666666,17.0
2019-01-09,3,YV,5969,PHX,7.183333333333334,10.166666666666666,-14.0
2019-01-16,3,YV,5969,PHX,7.183333333333334,10.166666666666666,-22.0
2019-01-23,3,YV,5969,PHX,7.183333333333334,10.166666666666666,73.0
2019-01-02,3,F9,2149,PHX,16.8,19.533333333333335,-19.0
2019-01-09,3,F9,2891,PHX,16.8,19.533333333333335,3.0
2019-01-16,3,F9,2891,PHX,16.8,19.533333333333335,-26.0
2019-01-23,3,F9,2891,PHX,16.8,19.533333333333335,-12.0
2019-01-23,3,YX,5964,DCA,17.25,20.183333333333334,-14.0
2019-01-30,3,YX,5964,DCA,17.25,20.183333333333334,-22.0
2019-01-30,3,UA,465,DEN,16.516666666666666,18.15,-18.0
2019-01-09,3,UA,2211,ORD,5.933333333333334,7.083333333333333,-17.0
2019-01-09,3,UA,1531,ORD,17.433333333333334,18.55,-6.0
2019-01-09,3,UA,465,DEN,16.516666666666666,18.15,-25.0
2019-01-09,3,UA,264,DEN,8.85,10.5,-2.0
2019-01-16,3,UA,2211,ORD,5.933333333333334,7.083333333333333,-5.0
2019-01-16,3,UA,1531,ORD,17.433333333333334,18.55,-11.0
2019-01-16,3,UA,465,DEN,16.516666666666666,18.15,-24.0
2019-01-16,3,UA,264,DEN,8.85,10.5,-18.0
2019-01-30,3,DL,1328,ATL,11.2,14.233333333333333,18.0
2019-01-30,3,DL,1349,ATL,6.0,9.4,13.0
2019-01-30,3,DL,1350,ATL,17.083333333333332,20.333333333333332,-13.0
2019-01-30,3,DL,2051,MSP,17.416666666666668,18.816666666666666,17.0
2019-01-30,3,DL,2089,MSP,6.5,7.766666666666667,-9.0
2019-01-30,3,DL,2091,DTW,6.5,8.866666666666667,-10.0
2019-01-02,3,DL,1528,MSP,6.333333333333333,7.7,-28.0
2019-01-23,3,DL,1328,ATL,11.2,14.233333333333333,35.0
2019-01-23,3,DL,1349,ATL,6.0,9.4,23.0
2019-01-23,3,DL,1350,ATL,17.083333333333332,20.333333333333332,17.0
2019-01-23,3,DL,2051,MSP,17.416666666666668,18.816666666666666,0.0
2019-01-23,3,DL,2089,MSP,6.5,7.766666666666667,16.0
2019-01-02,3,EV,4272,EWR,6.1,9.5,-26.0
2019-01-02,3,EV,4301,ORD,6.666666666666667,7.85,96.0
2019-01-02,3,EV,4364,EWR,11.6,15.0,27.0
2019-01-09,3,YX,5964,DCA,17.25,20.183333333333334,-10.0
2019-01-16,3,YX,5964,DCA,17.25,20.183333333333334,-23.0
2019-01-03,4,9E,3327,MSP,15.4,16.783333333333335,-18.0
2019-01-10,4,9E,3424,DTW,9.05,11.5,-20.0
2019-01-17,4,9E,3424,DTW,9.05,11.5,-25.0
2019-01-24,4,9E,3424,DTW,9.05,11.5,0.0
2019-01-31,4,9E,3424,DTW,9.05,11.5,-25.0
2019-01-10,4,9E,3491,LGA,6.083333333333333,9.533333333333333,-13.0
2019-01-17,4,9E,3491,LGA,6.083333333333333,9.533333333333333,205.0
2019-01-24,4,9E,3491,LGA,6.083333333333333,9.533333333333333,3.0
2019-01-31,4,9E,3491,LGA,6.083333333333333,9.533333333333333,-15.0
2019-01-10,4,9E,3494,LGA,12.066666666666666,15.316666666666666,67.0
2019-01-17,4,9E,3494,LGA,12.066666666666666,15.316666666666666,20.0
2019-01-24,4,9E,3494,LGA,12.066666666666666,15.316666666666666,174.0
2019-01-31,4,9E,3494,LGA,12.066666666666666,15.316666666666666,-24.0
2019-01-03,4,OH,5478,PHL,6.333333333333333,9.666666666666666,-17.0
2019-01-03,4,OH,5494,CLT,16.233333333333334,19.416666666666668,-3.0
2019-01-03,4,OH,5593,PHL,13.533333333333333,16.733333333333334,117.0
2019-01-10,4,OH,5593,PHL,13.616666666666667,16.816666666666666,-37.0
2019-01-17,4,OH,5593,PHL,13.616666666666667,16.816666666666666,18.0
2019-01-24,4,OH,5593,PHL,13.616666666666667,16.816666666666666,3.0
2019-01-31,4,OH,5593,PHL,13.616666666666667,16.816666666666666,-18.0
2019-01-03,4,OH,5624,CLT,7.133333333333334,10.566666666666666,-10.0
2019-01-10,4,OH,5624,CLT,7.016666666666667,10.566666666666666,-27.0
2019-01-17,4,OH,5624,CLT,7.016666666666667,10.566666666666666,-15.0
2019-01-24,4,OH,5624,CLT,7.016666666666667,10.566666666666666,-14.0
2019-01-10,4,OH,5690,CLT,16.166666666666668,19.416666666666668,3.0
2019-01-17,4,OH,5690,CLT,16.166666666666668,19.416666666666668,11.0
2019-01-24,4,OH,5690,CLT,16.166666666666668,19.416666666666668,2.0
2019-01-31,4,OH,5690,CLT,16.166666666666668,19.416666666666668,-19.0
2019-01-31,4,OO,3592,MSP,12.066666666666666,13.366666666666667,-23.0
2019-01-31,4,OO,3594,MSP,9.833333333333334,11.2,146.0
2019-01-31,4,OO,3627,SLC,19.133333333333333,21.483333333333334,15.0
2019-01-31,4,OO,3631,MSP,15.433333333333334,16.783333333333335,-3.0
2019-01-31,4,OO,3833,DTW,14.5,16.85,198.0
2019-01-31,4,OO,3884,DTW,18.666666666666668,21.0,24.0
2019-01-31,4,OO,5780,SFO,15.5,18.466666666666665,-28.0
2019-01-03,4,OO,3505,ATL,15.416666666666666,18.766666666666666,-6.0
2019-01-03,4,OO,3508,ATL,5.75,9.083333333333334,-14.0
2019-01-03,4,OO,3575,LGA,18.05,21.283333333333335,-12.0
2019-01-03,4,OO,3624,LGA,7.0,10.333333333333334,-15.0
2019-01-03,4,OO,3682,MSP,9.166666666666666,10.583333333333334,-17.0
2019-01-03,4,OO,3753,DTW,10.966666666666667,13.25,-1.0
2019-01-03,4,OO,4585,SLC,18.75,21.2,-39.0
2019-01-03,4,OO,5377,DEN,8.95,10.583333333333334,-10.0
2019-01-03,4,OO,5780,SFO,15.333333333333334,18.3,-10.0
2019-01-10,4,9E,5274,LGA,18.75,21.966666666666665,136.0
2019-01-17,4,9E,5274,LGA,18.75,21.966666666666665,76.0
2019-01-31,4,9E,5274,LGA,18.75,21.966666666666665,13.0
2019-01-03,4,9E,5274,MSP,12.166666666666666,13.4,-17.0
2019-01-03,4,9E,5451,DTW,6.583333333333333,8.933333333333334,-19.0
2019-01-03,4,9E,5474,MSP,17.5,18.816666666666666,-31.0
2019-01-03,4,MQ,3779,DFW,17.1,19.733333333333334,110.0
2019-01-03,4,MQ,3929,ORD,14.883333333333333,15.9,72.0
2019-01-10,4,MQ,3929,ORD,14.816666666666666,15.866666666666667,-25.0
2019-01-17,4,MQ,3929,ORD,14.816666666666666,15.866666666666667,-13.0
2019-01-24,4,MQ,3929,ORD,14.816666666666666,15.866666666666667,44.0
2019-01-03,4,MQ,4002,ORD,18.283333333333335,19.4,-18.0
2019-01-10,4,MQ,4002,ORD,18.3,19.4,-22.0
2019-01-17,4,MQ,4002,ORD,18.3,19.4,1.0
2019-01-24,4,MQ,4002,ORD,18.3,19.4,53.0
2019-01-31,4,MQ,4002,ORD,18.3,19.4,22.0
2019-01-24,4,UA,2211,ORD,5.933333333333334,7.083333333333333,6.0
2019-01-24,4,UA,1531,ORD,17.433333333333334,18.55,67.0
2019-01-24,4,UA,465,DEN,16.516666666666666,18.15,-22.0
2019-01-24,4,UA,264,DEN,8.85,10.5,35.0
2019-01-17,4,UA,2211,ORD,5.933333333333334,7.083333333333333,-18.0
2019-01-17,4,UA,1531,ORD,17.433333333333334,18.55,-14.0
2019-01-03,4,MQ,3460,DFW,13.133333333333333,15.8,-2.0
2019-01-10,4,MQ,3460,DFW,13.216666666666667,15.816666666666666,-23.0
2019-01-17,4,MQ,3460,DFW,13.216666666666667,15.816666666666666,-18.0
2019-01-24,4,MQ,3460,DFW,13.216666666666667,15.816666666666666,-4.0
2019-01-31,4,MQ,3460,DFW,13.216666666666667,15.816666666666666,-17.0
2019-01-03,4,MQ,3479,ORD,5.133333333333334,6.316666666666666,-7.0
2019-01-10,4,MQ,3479,ORD,5.133333333333334,6.333333333333333,-24.0
2019-01-17,4,MQ,3479,ORD,5.133333333333334,6.333333333333333,-35.0
2019-01-24,4,MQ,3479,ORD,5.133333333333334,6.333333333333333,-19.0
2019-01-03,4,MQ,3582,DFW,6.65,9.483333333333333,-5.0
2019-01-10,4,MQ,3582,DFW,6.716666666666667,9.483333333333333,-40.0
2019-01-17,4,MQ,3582,DFW,6.716666666666667,9.483333333333333,-24.0
2019-01-24,4,MQ,3582,DFW,6.716666666666667,9.483333333333333,-17.0
2019-01-31,4,MQ,3582,DFW,6.716666666666667,9.483333333333333,186.0
2019-01-03,4,MQ,3597,ORD,10.033333333333333,11.066666666666666,-9.0
2019-01-10,4,MQ,3597,ORD,11.5,12.566666666666666,-6.0
2019-01-17,4,MQ,3597,ORD,11.5,12.566666666666666,23.0
2019-01-24,4,MQ,3597,ORD,11.5,12.566666666666666,18.0
2019-01-10,4,MQ,4032,ORD,13.1,14.15,-19.0
2019-01-17,4,MQ,4032,ORD,13.1,14.15,-12.0
2019-01-24,4,MQ,4032,ORD,13.1,14.15,62.0
2019-01-03,4,MQ,4196,ORD,20.2,21.233333333333334,-11.0
2019-01-10,4,MQ,4196,ORD,20.166666666666668,21.233333333333334,-11.0
2019-01-17,4,MQ,4196,ORD,20.166666666666668,21.233333333333334,-9.0
2019-01-24,4,MQ,4196,ORD,20.166666666666668,21.233333333333334,112.0
2019-01-24,4,OO,3592,MSP,12.066666666666666,13.366666666666667,-13.0
2019-01-24,4,OO,3594,MSP,9.833333333333334,11.2,16.0
2019-01-24,4,OO,3627,SLC,19.133333333333333,21.483333333333334,-15.0
2019-01-24,4,OO,3631,MSP,15.433333333333334,16.783333333333335,13.0
2019-01-24,4,OO,3833,DTW,14.5,16.85,8.0
2019-01-24,4,OO,3884,DTW,18.666666666666668,21.0,16.0
2019-01-24,4,OO,5780,SFO,15.5,18.466666666666665,-37.0
2019-01-17,4,OO,3592,MSP,12.066666666666666,13.366666666666667,-7.0
2019-01-17,4,OO,3594,MSP,9.833333333333334,11.2,-13.0
2019-01-17,4,OO,3627,SLC,19.133333333333333,21.483333333333334,351.0
2019-01-17,4,OO,3631,MSP,15.433333333333334,16.783333333333335,-22.0
2019-01-17,4,OO,3833,DTW,14.5,16.85,53.0
2019-01-17,4,OO,3884,DTW,18.666666666666668,21.0,5.0
2019-01-17,4,OO,5780,SFO,15.5,18.466666666666665,12.0
2019-01-10,4,OO,3592,MSP,12.066666666666666,13.366666666666667,-21.0
2019-01-10,4,OO,3594,MSP,9.833333333333334,11.2,-9.0
2019-01-10,4,OO,3627,SLC,19.133333333333333,21.483333333333334,-10.0
2019-01-10,4,OO,3631,MSP,15.433333333333334,16.783333333333335,-28.0
2019-01-10,4,OO,3833,DTW,14.5,16.85,-15.0
2019-01-17,4,DL,2051,MSP,17.416666666666668,18.816666666666666,3.0
2019-01-17,4,DL,2089,MSP,6.5,7.766666666666667,-13.0
2019-01-17,4,DL,2091,DTW,6.5,8.866666666666667,-18.0
2019-01-17,4,DL,1328,ATL,11.2,14.233333333333333,-14.0
2019-01-17,4,DL,1349,ATL,6.0,9.4,-32.0
2019-01-17,4,DL,1350,ATL,17.083333333333332,20.333333333333332,18.0
2019-01-31,4,DL,1328,ATL,11.2,14.233333333333333,-19.0
2019-01-31,4,DL,1349,ATL,6.0,9.4,-19.0
2019-01-31,4,DL,1350,ATL,17.083333333333332,20.333333333333332,-3.0
2019-01-31,4,DL,2051,MSP,17.416666666666668,18.816666666666666,44.0
2019-01-31,4,DL,2089,MSP,6.5,7.766666666666667,1.0
2019-01-31,4,DL,2091,DTW,6.5,8.866666666666667,11.0
2019-01-24,4,DL,1328,ATL,11.2,14.233333333333333,4.0
2019-01-24,4,DL,1349,ATL,6.0,9.4,-15.0
2019-01-24,4,DL,1350,ATL,17.083333333333332,20.333333333333332,-19.0
2019-01-24,4,DL,2051,MSP,17.416666666666668,18.816666666666666,64.0
2019-01-24,4,DL,2089,MSP,6.5,7.766666666666667,4.0
2019-01-24,4,DL,2091,DTW,6.5,8.866666666666667,-12.0
2019-01-10,4,YV,5969,PHX,7.183333333333334,10.166666666666666,-3.0
2019-01-17,4,YV,5969,PHX,7.183333333333334,10.166666666666666,-5.0
2019-01-24,4,YV,5969,PHX,7.183333333333334,10.166666666666666,-7.0
2019-01-10,4,YV,5973,DFW,17.066666666666666,19.733333333333334,-7.0
2019-01-17,4,YV,5973,DFW,17.066666666666666,19.733333333333334,11.0
2019-01-24,4,YV,5973,DFW,17.066666666666666,19.733333333333334,131.0
2019-01-31,4,YV,5973,DFW,17.066666666666666,19.733333333333334,45.0
2019-01-03,4,F9,161,DEN,19.6,21.216666666666665,-33.0
2019-01-03,4,F9,1995,LAS,13.65,15.466666666666667,-35.0
2019-01-03,4,F9,1760,MCO,9.933333333333334,13.833333333333334,0.0
2019-01-10,4,F9,161,DEN,19.6,21.216666666666665,-24.0
2019-01-10,4,F9,2055,LAS,13.65,15.466666666666667,0.0
2019-01-10,4,F9,1130,MCO,9.933333333333334,13.833333333333334,-14.0
2019-01-17,4,F9,2055,LAS,13.65,15.466666666666667,18.0
2019-01-17,4,F9,1130,MCO,9.933333333333334,13.833333333333334,4.0
2019-01-17,4,F9,161,DEN,19.6,21.216666666666665,5.0
2019-01-24,4,F9,161,DEN,19.6,21.216666666666665,21.0
